id,title,year,field,B3_topic_pair_rarity
R415,SMART: Self-supervised Multi-task pretrAining with contRol Transformers,0,ALL,0.9879154078549849
R416,Same or Different? Diff-Vectors for Authorship Analysis,0,ALL,0.9848942598187311
R417,Using Knowledge Graphs for Performance Prediction of Modular Optimization Algorithms,0,ALL,0.9879154078549849
R418,Generalized Object Search,0,ALL,0.972809667673716
R419,Lexi: Self-Supervised Learning of the UI Language,0,ALL,0.972809667673716
R420,Synthesis with Explicit Dependencies,0,ALL,0.9879154078549849
R421,Recursive deep learning framework for forecasting the decadal world economic outlook,0,ALL,0.972809667673716
R422,Revisiting Temporal Modeling for CLIP-based Image-to-Video Knowledge Transferring,0,ALL,0.972809667673716
R423,Cross-domain recommendation via user interest alignment,0,ALL,0.9818731117824774
R424,Dual-View Selective Instance Segmentation Network for Unstained Live Adherent Cells in Differential Interference Contrast Images,0,ALL,0.9697885196374623
R425,ExplainableFold: Understanding AlphaFold Prediction with Explainable AI,0,ALL,0.9697885196374623
R426,Graph Attention with Hierarchies for Multi-hop Question Answering,0,ALL,0.9818731117824774
R427,Deep Clustering Survival Machines with Interpretable Expert Distributions,0,ALL,0.9939577039274925
R428,Case-Based Reasoning with Language Models for Classification of Logical Fallacies,0,ALL,0.9939577039274925
R429,Enhancing Face Recognition with Latent Space Data Augmentation and Facial Posture Reconstruction,0,ALL,0.9788519637462235
R430,BinaryVQA: A Versatile Test Set to Evaluate the Out-of-Distribution Generalization of VQA Models,0,ALL,0.9879154078549849
R431,Truth Machines: Synthesizing Veracity in AI Language Models,0,ALL,0.9879154078549849
R432,Local Contrast and Global Contextual Information Make Infrared Small Object Salient Again,0,ALL,0.9879154078549849
R433,CyclicFL: A Cyclic Model Pre-Training Approach to Efficient Federated Learning,0,ALL,0.9788519637462235
R434,Causal Influence Maximization in Hypergraph,0,ALL,0.972809667673716
R435,DeciLS-PBO: an Effective Local Search Method for Pseudo-Boolean Optimization,0,ALL,0.9848942598187311
R436,TemporAI: Facilitating Machine Learning Innovation in Time Domain Tasks for Medicine,0,ALL,0.9969788519637462
R437,Sample Efficient Deep Reinforcement Learning via Local Planning,0,ALL,0.9879154078549849
R438,KG-BERTScore: Incorporating Knowledge Graph into BERTScore for Reference-Free Machine Translation Evaluation,0,ALL,0.9818731117824774
R439,Robust Attributed Graph Alignment via Joint Structure Learning and Optimal Transport,0,ALL,0.9788519637462235
R440,Approximating DTW with a convolutional neural network on EEG data,0,ALL,0.9969788519637462
R441,SplitGNN: Splitting GNN for Node Classification with Heterogeneous Attention,0,ALL,0.972809667673716
R442,BSSAD: Towards A Novel Bayesian State-Space Approach for Anomaly Detection in Multivariate Time Series,0,ALL,0.9879154078549849
R443,Improving Open-Domain Dialogue Evaluation with a Causal Inference Model,0,ALL,0.9879154078549849
R444,Anomaly Segmentation for High-Resolution Remote Sensing Images Based on Pixel Descriptors,0,ALL,0.9879154078549849
R445,Transfer Learning and Class Decomposition for Detecting the Cognitive Decline of Alzheimer Disease,0,ALL,0.9697885196374623
R446,TopoBERT: Plug and Play Toponym Recognition Module Harnessing Fine-tuned BERT,0,ALL,0.9788519637462235
R447,NASiam: Efficient Representation Learning using Neural Architecture Search for Siamese Networks,0,ALL,0.9788519637462235
R448,W2SAT: Learning to generate SAT instances from Weighted Literal Incidence Graphs,0,ALL,0.9818731117824774
R449,iPAL: A Machine Learning Based Smart Healthcare Framework For Automatic Diagnosis Of Attention Deficit/Hyperactivity Disorder (ADHD),0,ALL,0.9939577039274925
R450,Attention Link: An Efficient Attention-Based Low Resource Machine Translation Architecture,0,ALL,0.9848942598187311
R451,Hybrid Probabilistic Logic Programming: Inference and Learning,0,ALL,0.9788519637462235
R452,Charting the Sociotechnical Gap in Explainable AI: A Framework to Address the Gap in XAI,0,ALL,0.9879154078549849
R453,Average-Constrained Policy Optimization,0,ALL,0.9909365558912386
R454,Analysis of Biomass Sustainability Indicators from a Machine Learning Perspective,0,ALL,0.9848942598187311
R455,SHINE: Deep Learning-Based Accessible Parking Management System,0,ALL,0.9818731117824774
R456,QR-CLIP: Introducing Explicit Open-World Knowledge for Location and Time Reasoning,0,ALL,0.9818731117824774
R457,FV-MgNet: Fully Connected V-cycle MgNet for Interpretable Time Series Forecasting,0,ALL,0.9909365558912386
R458,"Neuro-Symbolic Continual Learning: Knowledge, Reasoning Shortcuts and Concept Rehearsal",0,ALL,0.9909365558912386
R459,DiSProD: Differentiable Symbolic Propagation of Distributions for Planning,0,ALL,0.9879154078549849
R460,HDFormer: High-order Directed Transformer for 3D Human Pose Estimation,0,ALL,0.9879154078549849
R461,Accelerating exploration of Marine Cloud Brightening impacts on tipping points Using an AI Implementation of Fluctuation-Dissipation Theorem,0,ALL,0.972809667673716
R462,Hierarchical Graph Neural Networks for Causal Discovery and Root Cause Localization,0,ALL,0.972809667673716
R463,"Less, but Stronger: On the Value of Strong Heuristics in Semi-supervised Learning for Software Analytics",0,ALL,0.9848942598187311
R464,Multivariate Time Series Anomaly Detection via Dynamic Graph Forecasting,0,ALL,0.9969788519637462
R465,HardSATGEN: Understanding the Difficulty of Hard SAT Formula Generation and A Strong Structure-Hardness-Aware Baseline,0,ALL,0.9788519637462235
R466,A New cross-domain strategy based XAI models for fake news detection,0,ALL,0.9879154078549849
R467,CIPER: Combining Invariant and Equivariant Representations Using Contrastive and Predictive Learning,0,ALL,0.9879154078549849
R468,VuLASTE: Long Sequence Model with Abstract Syntax Tree Embedding for vulnerability Detection,0,ALL,0.9969788519637462
R469,Learning Representations of Bi-level Knowledge Graphs for Reasoning beyond Link Prediction,0,ALL,0.972809667673716
R470,Dropout Injection at Test Time for Post Hoc Uncertainty Quantification in Neural Networks,0,ALL,0.9788519637462235
R471,Domain Adaptation for Time Series Under Feature and Label Shifts,0,ALL,0.9939577039274925
R472,Diversity is Definitely Needed: Improving Model-Agnostic Zero-shot Classification via Stable Diffusion,0,ALL,0.9818731117824774
R473,PIER: Permutation-Level Interest-Based End-to-End Re-ranking Framework in E-commerce,0,ALL,0.9788519637462235
R474,Can ChatGPT Write a Good Boolean Query for Systematic Review Literature Search?,0,ALL,0.9818731117824774
R475,Cluster-Level Contrastive Learning for Emotion Recognition in Conversations,0,ALL,0.9788519637462235
R476,Optimization of Topology-Aware Job Allocation on a High-Performance Computing Cluster by Neural Simulated Annealing,0,ALL,0.9879154078549849
R477,Reliable Natural Language Understanding with Large Language Models and Answer Set Programming,0,ALL,0.9818731117824774
R478,Syntax and Domain Aware Model for Unsupervised Program Translation,0,ALL,0.9818731117824774
R479,CCRep: Learning Code Change Representations via Pre-Trained Code Model and Query Back,0,ALL,0.9939577039274925
R480,A Model for Forecasting Air Quality Index in Port Harcourt Nigeria Using Bi-LSTM Algorithm,0,ALL,0.9848942598187311
R481,SimCGNN: Simple Contrastive Graph Neural Network for Session-based Recommendation,0,ALL,0.9788519637462235
R482,"A Multitask, Multilingual, Multimodal Evaluation of ChatGPT on Reasoning, Hallucination, and Interactivity",0,ALL,0.972809667673716
R483,Probabilistic Attention based on Gaussian Processes for Deep Multiple Instance Learning,0,ALL,0.9909365558912386
R484,Real-Word Error Correction with Trigrams: Correcting Multiple Errors in a Sentence,0,ALL,0.9879154078549849
R485,Asking for Help: Failure Prediction in Behavioral Cloning through Value Approximation,0,ALL,0.972809667673716
R486,CRL+: A Novel Semi-Supervised Deep Active Contrastive Representation Learning-Based Text Classification Model for Insurance Data,0,ALL,0.9879154078549849
R487,MTS-Mixers: Multivariate Time Series Forecasting via Factorized Temporal and Channel Mixing,0,ALL,0.9818731117824774
R488,Generating a Structured Summary of Numerous Academic Papers: Dataset and Method,0,ALL,0.9879154078549849
R489,Mixed-order self-paced curriculum learning for universal lesion detection,0,ALL,0.9818731117824774
R490,Learning Mixtures of Markov Chains with Quality Guarantees,0,ALL,0.9879154078549849
R491,Zero-Shot Learning for Requirements Classification: An Exploratory Study,0,ALL,0.9879154078549849
R492,CLARE: Conservative Model-Based Reward Learning for Offline Inverse Reinforcement Learning,0,ALL,0.9818731117824774
R493,Reversible Vision Transformers,0,ALL,0.9879154078549849
R494,Feature Decomposition for Reducing Negative Transfer: A Novel Multi-task Learning Method for Recommender System,0,ALL,0.9879154078549849
R495,Scalable Real-Time Recurrent Learning Using Columnar-Constructive Networks,0,ALL,0.9909365558912386
R496,LCDnet: A Lightweight Crowd Density Estimation Model for Real-time Video Surveillance,0,ALL,0.9879154078549849
R497,Meta-Learning Based Knowledge Extrapolation for Temporal Knowledge Graph,0,ALL,0.9879154078549849
R498,Is Distance Matrix Enough for Geometric Deep Learning?,0,ALL,0.9879154078549849
R499,Informing clinical assessment by contextualizing post-hoc explanations of risk prediction models in type-2 diabetes,0,ALL,0.9879154078549849
R500,Maneuver Decision-Making For Autonomous Air Combat Through Curriculum Learning And Reinforcement Learning With Sparse Rewards,0,ALL,0.9939577039274925
R501,USER: Unsupervised Structural Entropy-based Robust Graph Neural Network,0,ALL,0.9788519637462235
R502,Transfer Learning for Bayesian Optimization: A Survey,0,ALL,0.9909365558912386
R503,Actional Atomic-Concept Learning for Demystifying Vision-Language Navigation,0,ALL,0.972809667673716
R504,Can GPT-3 Perform Statutory Reasoning?,0,ALL,0.9818731117824774
R505,Parameter-efficient Modularised Bias Mitigation via AdapterFusion,0,ALL,0.9879154078549849
R506,Incremental Satisfiability Modulo Theory for Verification of Deep Neural Networks,0,ALL,0.9818731117824774
R507,Is ChatGPT a General-Purpose Natural Language Processing Task Solver?,0,ALL,0.9909365558912386
R508,Comp2Comp: Open-Source Body Composition Assessment on Computed Tomography,0,ALL,0.9848942598187311
R509,A Comprehensive Study of Modern Architectures and Regularization Approaches on CheXpert5000,0,ALL,0.9788519637462235
R510,An Application of Deep Learning for Sweet Cherry Phenotyping using YOLO Object Detection,0,ALL,0.9879154078549849
R511,Conservative State Value Estimation for Offline Reinforcement Learning,0,ALL,0.9909365558912386
R512,Improving Interpretability of Deep Sequential Knowledge Tracing Models with Question-centric Cognitive Representations,0,ALL,0.9879154078549849
R513,Exploiting Summarization Data to Help Text Simplification,0,ALL,0.9788519637462235
R514,Market-Aware Models for Efficient Cross-Market Recommendation,0,ALL,0.9969788519637462
R515,The Meta-Evaluation Problem in Explainable AI: Identifying Reliable Estimators with MetaQuantus,0,ALL,0.9879154078549849
R516,Adding Instructions during Pretraining: Effective Way of Controlling Toxicity in Language Models,0,ALL,0.9879154078549849
R517,Bayesian Decision Trees via Tractable Priors and Probabilistic Context-Free Grammars,0,ALL,0.9939577039274925
R518,cGAN-Based High Dimensional IMU Sensor Data Generation for Enhanced Human Activity Recognition in Therapeutic Activities,0,ALL,0.9788519637462235
R519,Exploring the Limits of ChatGPT for Query or Aspect-based Text Summarization,0,ALL,0.9939577039274925
R520,Learning to Initialize: Can Meta Learning Improve Cross-task Generalization in Prompt Tuning?,0,ALL,0.9879154078549849
R521,Research on road object detection algorithm based on improved YOLOX,0,ALL,0.9818731117824774
R522,SyreaNet: A Physically Guided Underwater Image Enhancement Framework Integrating Synthetic and Real Images,0,ALL,0.9879154078549849
R523,Conditional deep generative models as surrogates for spatial field solution reconstruction with quantified uncertainty in Structural Health Monitoring applications,0,ALL,0.9909365558912386
R524,Large Language Models Fail on Trivial Alterations to Theory-of-Mind Tasks,0,ALL,0.9818731117824774
R525,Efficient 3D Object Reconstruction using Visual Transformers,0,ALL,0.9758308157099698
R526,Local-to-Global Information Communication for Real-Time Semantic Segmentation Network Search,0,ALL,0.9788519637462235
R527,A Probabilistic Generative Model for Tracking Multi-Knowledge Concept Mastery Probability,0,ALL,0.9879154078549849
R528,Collaborative Discrepancy Optimization for Reliable Image Anomaly Localization,0,ALL,0.9939577039274925
R529,Natural Response Generation for Chinese Reading Comprehension,0,ALL,0.9818731117824774
R530,h-analysis and data-parallel physics-informed neural networks,0,ALL,0.9788519637462235
R531,Swapped goal-conditioned offline reinforcement learning,0,ALL,0.9909365558912386
R532,Multimodal Federated Learning via Contrastive Representation Ensemble,0,ALL,0.9788519637462235
R533,Robot path planning using deep reinforcement learning,0,ALL,0.9909365558912386
R534,KILM: Knowledge Injection into Encoder-Decoder Language Models,0,ALL,0.9818731117824774
R535,FrAug: Frequency Domain Augmentation for Time Series Forecasting,0,ALL,0.9788519637462235
R536,Search-Engine-augmented Dialogue Response Generation with Cheaply Supervised Query Production,0,ALL,0.9818731117824774
R537,On Handling Catastrophic Forgetting for Incremental Learning of Human Physical Activity on the Edge,0,ALL,0.9788519637462235
R538,MultiScale Probability Map guided Index Pooling with Attention-based learning for Road and Building Segmentation,0,ALL,0.9879154078549849
R539,CMVAE: Causal Meta VAE for Unsupervised Meta-Learning,0,ALL,0.9879154078549849
R540,FormerTime: Hierarchical Multi-Scale Representations for Multivariate Time Series Classification,0,ALL,0.9788519637462235
R541,FederatedTrust: A Solution for Trustworthy Federated Learning,0,ALL,0.9788519637462235
R542,Efficient Generator of Mathematical Expressions for Symbolic Regression,0,ALL,0.9939577039274925
R543,Stability-based Generalization Analysis for Mixtures of Pointwise and Pairwise Learning,0,ALL,0.9879154078549849
R544,Dynamic Graph Neural Network with Adaptive Edge Attributes for Air Quality Predictions,0,ALL,0.9788519637462235
R545,"OppLoD: the Opponency based Looming Detector, Model Extension of Looming Sensitivity from LGMD to LPLC2",0,ALL,0.9818731117824774
R546,Interpretable Out-Of-Distribution Detection Using Pattern Identification,0,ALL,0.972809667673716
R547,Generalization algorithm of multimodal pre-training model based on graph-text self-supervised training,0,ALL,0.9788519637462235
R548,Kernel-Based Distributed Q-Learning: A Scalable Reinforcement Learning Approach for Dynamic Treatment Regimes,0,ALL,0.9879154078549849
R549,Mask-guided BERT for Few Shot Text Classification,0,ALL,0.9879154078549849
R550,MulGT: Multi-task Graph-Transformer with Task-aware Knowledge Injection and Domain Knowledge-driven Pooling for Whole Slide Image Analysis,0,ALL,0.9879154078549849
R551,Memory-augmented Online Video Anomaly Detection,0,ALL,0.9818731117824774
R552,Trajectory-User Linking via Hierarchical Spatio-Temporal Attention Networks,0,ALL,0.9788519637462235
R553,Multi-modal Machine Learning in Engineering Design: A Review and Future Directions,0,ALL,0.972809667673716
R554,Adversarial Model for Offline Reinforcement Learning,0,ALL,0.972809667673716
R555,A Multi-Modal Neural Geometric Solver with Textual Clauses Parsed from Diagram,0,ALL,0.9818731117824774
R556,A Unified Cloud-Enabled Discrete Event Parallel and Distributed Simulation Architecture,0,ALL,0.9818731117824774
R557,Learning Dynamic Graph Embeddings with Neural Controlled Differential Equations,0,ALL,0.972809667673716
R558,"Advancements in Federated Learning: Models, Methods, and Privacy",0,ALL,0.9818731117824774
R559,Heterogeneous Neuronal and Synaptic Dynamics for Spike-Efficient Unsupervised Learning: Theory and Design Principles,0,ALL,0.9788519637462235
R560,Data-Free Diversity-Based Ensemble Selection For One-Shot Federated Learning in Machine Learning Model Market,0,ALL,0.9788519637462235
R561,PIFON-EPT: MR-Based Electrical Property Tomography Using Physics-Informed Fourier Networks,0,ALL,0.9879154078549849
R562,One Fits All:Power General Time Series Analysis by Pretrained LM,0,ALL,0.9969788519637462
R563,K-SHAP: Policy Clustering Algorithm for Anonymous Multi-Agent State-Action Pairs,0,ALL,0.9909365558912386
R564,Empirical analysis of Different Dimensionality Reduction and Classification Techniques for Epileptic Seizure detection,0,ALL,0.9879154078549849
R565,Forecasting with Deep Learning,0,ALL,0.9909365558912386
R566,A comparative assessment of deep learning models for day-ahead load forecasting: Investigating key accuracy drivers,0,ALL,0.9818731117824774
R567,A Neural Span-Based Continual Named Entity Recognition Model,0,ALL,0.9788519637462235
R568,Side Adapter Network for Open-Vocabulary Semantic Segmentation,0,ALL,0.9818731117824774
R569,Testing AI performance on less frequent aspects of language reveals insensitivity to underlying meaning,0,ALL,0.9818731117824774
R570,An Iterative Classification and Semantic Segmentation Network for Old Landslide Detection Using High-Resolution Remote Sensing Images,0,ALL,0.9788519637462235
R571,"""An Adapt-or-Die Type of Situation"": Perception, Adoption, and Use of Text-To-Image-Generation AI by Game Industry Professionals",0,ALL,0.9788519637462235
R572,Check Your Facts and Try Again: Improving Large Language Models with External Knowledge and Automated Feedback,0,ALL,0.9818731117824774
R573,Machine Learning based prediction of Glucose Levels in Type 1 Diabetes Patients with the use of Continuous Glucose Monitoring Data,0,ALL,0.9818731117824774
R574,NoPPA: Non-Parametric Pairwise Attention Random Walk Model for Sentence Representation,0,ALL,0.972809667673716
R575,Imputing Knowledge Tracing Data with Subject-Based Training via LSTM Variational Autoencoders Frameworks,0,ALL,0.9848942598187311
R576,Attention-based Spatial-Temporal Graph Convolutional Recurrent Networks for Traffic Forecasting,0,ALL,0.9788519637462235
R577,Better Generative Replay for Continual Federated Learning,0,ALL,0.9909365558912386
R578,SynGen: A Syntactic Plug-and-play Module for Generative Aspect-based Sentiment Analysis,0,ALL,0.9909365558912386
R579,In Search of Deep Learning Architectures for Load Forecasting: A Comparative Analysis and the Impact of the Covid-19 Pandemic on Model Performance,0,ALL,0.9818731117824774
R580,RemoteNet: Remote Sensing Image Segmentation Network based on Global-Local Information,0,ALL,0.9818731117824774
R581,Sequential Query Encoding For Complex Query Answering on Knowledge Graphs,0,ALL,0.9788519637462235
R582,Toward Fairness in Text Generation via Mutual Information Minimization based on Importance Sampling,0,ALL,0.9788519637462235
R583,Prompt-based Learning for Text Readability Assessment,0,ALL,0.9788519637462235
R584,Q-Cogni: An Integrated Causal Reinforcement Learning Framework,0,ALL,0.9879154078549849
R585,A Self-Supervised Learning-based Approach to Clustering Multivariate Time-Series Data with Missing Values (SLAC-Time): An Application to TBI Phenotyping,0,ALL,0.9909365558912386
R586,FLAG: Fast Label-Adaptive Aggregation for Multi-label Classification in Federated Learning,0,ALL,0.9909365558912386
R587,Argument Mining using BERT and Self-Attention based Embeddings,0,ALL,0.9848942598187311
R588,A Reinforcement Learning Approach for Scheduling Problems With Improved Generalization Through Order Swapping,0,ALL,0.9879154078549849
R589,Zero-Shot Cross-Lingual Summarization via Large Language Models,0,ALL,0.9818731117824774
R590,Mesh-SORT: Simple and effective location-wise tracker with lost management strategies,0,ALL,0.9697885196374623
R591,SAINE: Scientific Annotation and Inference Engine of Scientific Research,0,ALL,0.9909365558912386
R592,Towards Human-Bot Collaborative Software Architecting with ChatGPT,0,ALL,0.972809667673716
R593,VQA with Cascade of Self- and Co-Attention Blocks,0,ALL,0.9909365558912386
R594,Framelet Message Passing,0,ALL,0.9879154078549849
R595,Dish-TS: A General Paradigm for Alleviating Distribution Shift in Time Series Forecasting,0,ALL,0.9788519637462235
R596,Multi-view Semantic Consistency based Information Bottleneck for Clustering,0,ALL,0.9909365558912386
R597,GUESR: A Global Unsupervised Data-Enhancement with Bucket-Cluster Sampling for Sequential Recommendation,0,ALL,0.9848942598187311
R598,Treat Different Negatives Differently: Enriching Loss Functions with Domain and Range Constraints for Link Prediction,0,ALL,0.9697885196374623
R599,"OmniForce: On Human-Centered, Large Model Empowered and Cloud-Edge Collaborative AutoML System",0,ALL,0.9939577039274925
R600,Semi-decentralized Inference in Heterogeneous Graph Neural Networks for Traffic Demand Forecasting: An Edge-Computing Approach,0,ALL,0.972809667673716
R601,A Systematic Analysis of Vocabulary and BPE Settings for Optimal Fine-tuning of NMT: A Case Study of In-domain Translation,0,ALL,0.9788519637462235
R602,STUNT: Few-shot Tabular Learning with Self-generated Tasks from Unlabeled Tables,0,ALL,0.9879154078549849
R603,Attention-based Graph Convolution Fusing Latent Structures and Multiple Features for Graph Neural Networks,0,ALL,0.972809667673716
R604,Neural Intrinsic Embedding for Non-rigid Point Cloud Matching,0,ALL,0.9788519637462235
R605,Can BERT Refrain from Forgetting on Sequential Tasks? A Probing Study,0,ALL,0.9909365558912386
R606,SHAP-IQ: Unified Approximation of any-order Shapley Interactions,0,ALL,0.9697885196374623
R607,UZH_CLyp at SemEval-2023 Task 9: Head-First Fine-Tuning and ChatGPT Data Generation for Cross-Lingual Learning in Tweet Intimacy Prediction,0,ALL,0.9879154078549849
R608,Almanac: Retrieval-Augmented Language Models for Clinical Medicine,0,ALL,0.9818731117824774
R609,BIFRNet: A Brain-Inspired Feature Restoration DNN for Partially Occluded Image Recognition,0,ALL,0.9879154078549849
R610,iART: Learning from Demonstration for Assisted Robotic Therapy Using LSTM,0,ALL,0.9788519637462235
R611,Do Machine Learning Models Learn Statistical Rules Inferred from Data?,0,ALL,0.9879154078549849
R612,Improving GAN Training via Feature Space Shrinkage,0,ALL,0.9909365558912386
R613,RePreM: Representation Pre-training with Masked Model for Reinforcement Learning,0,ALL,0.9818731117824774
R614,CONTAIN: A Community-based Algorithm for Network Immunization,0,ALL,0.9818731117824774
R615,Less is More: Mitigate Spurious Correlations for Open-Domain Dialogue Response Generation Models by Causal Discovery,0,ALL,0.9969788519637462
R616,"MLTEing Models: Negotiating, Evaluating, and Documenting Model and System Qualities",0,ALL,0.9848942598187311
R617,Double A3C: Deep Reinforcement Learning on OpenAI Gym Games,0,ALL,0.9879154078549849
R618,Federated Virtual Learning on Heterogeneous Data with Local-global Distillation,0,ALL,0.9969788519637462
R619,Conflict-driven Structural Learning Towards Higher Coverage Rate in ATPG,0,ALL,0.9879154078549849
R620,Demystifying What Code Summarization Models Learned,0,ALL,0.9879154078549849
R621,Seq-HyGAN: Sequence Classification via Hypergraph Attention Network,0,ALL,0.9788519637462235
R622,PyramidFlow: High-Resolution Defect Contrastive Localization using Pyramid Normalizing Flow,0,ALL,0.9879154078549849
R623,Contrastive variational information bottleneck for aspect-based sentiment analysis,0,ALL,0.972809667673716
R624,EvHandPose: Event-based 3D Hand Pose Estimation with Sparse Supervision,0,ALL,0.9909365558912386
R625,GlobalNER: Incorporating Non-local Information into Named Entity Recognition,0,ALL,0.9818731117824774
R626,Non-Parametric Outlier Synthesis,0,ALL,0.9879154078549849
R627,KDSM: An uplift modeling framework based on knowledge distillation and sample matching,0,ALL,0.9788519637462235
R628,EvCenterNet: Uncertainty Estimation for Object Detection using Evidential Learning,0,ALL,0.9969788519637462
R629,Faster Learning of Temporal Action Proposal via Sparse Multilevel Boundary Generator,0,ALL,0.9879154078549849
R630,Will Affective Computing Emerge from Foundation Models and General AI? A First Evaluation on ChatGPT,0,ALL,0.9788519637462235
R631,Safe Reinforcement Learning via Probabilistic Logic Shields,0,ALL,0.9909365558912386
R632,Deep Age-Invariant Fingerprint Segmentation System,0,ALL,0.9788519637462235
R633,Contrastive Hierarchical Clustering,0,ALL,0.9697885196374623
R634,AERK: Aligned Entropic Reproducing Kernels through Continuous-time Quantum Walks,0,ALL,0.9848942598187311
R635,Rolling Horizon based Temporal Decomposition for the Offline Pickup and Delivery Problem with Time Windows,0,ALL,0.9909365558912386
R636,Generative Modeling with Flow-Guided Density Ratio Learning,0,ALL,0.9879154078549849
R637,Robust Semi-Supervised Anomaly Detection via Adversarially Learned Continuous Noise Corruption,0,ALL,0.9909365558912386
R638,Is ChatGPT a Good NLG Evaluator? A Preliminary Study,0,ALL,0.9848942598187311
R639,Adaptive Weighted Multiview Kernel Matrix Factorization with its application in Alzheimer's Disease Analysis -- A clustering Perspective,0,ALL,0.9879154078549849
R640,End-to-end Face-swapping via Adaptive Latent Representation Learning,0,ALL,0.9697885196374623
R641,Query-Utterance Attention with Joint modeling for Query-Focused Meeting Summarization,0,ALL,0.9939577039274925
R642,Estimation of the qualification and behavior of a contributor and aggregation of his answers in a crowdsourcing context,0,ALL,0.9697885196374623
R643,Multimodal Parameter-Efficient Few-Shot Class Incremental Learning,0,ALL,0.9788519637462235
R644,ARS-DETR: Aspect Ratio-Sensitive Detection Transformer for Aerial Oriented Object Detection,0,ALL,0.9818731117824774
R645,Text-Visual Prompting for Efficient 2D Temporal Video Grounding,0,ALL,0.9818731117824774
R646,Diversity-Measurable Anomaly Detection,0,ALL,0.9697885196374623
R647,Efficient Certified Training and Robustness Verification of Neural ODEs,0,ALL,0.9909365558912386
R648,Deep Functional Predictive Control for Strawberry Cluster Manipulation using Tactile Prediction,0,ALL,0.9879154078549849
R649,FaceXHuBERT: Text-less Speech-driven E(X)pressive 3D Facial Animation Synthesis Using Self-Supervised Speech Representation Learning,0,ALL,0.9758308157099698
R650,On the Soundness of XAI in Prognostics and Health Management (PHM),0,ALL,0.972809667673716
R651,Open World Classification with Adaptive Negative Samples,0,ALL,0.9788519637462235
R652,UNFUSED: UNsupervised Finetuning Using SElf supervised Distillation,0,ALL,0.9879154078549849
R653,CVT-SLR: Contrastive Visual-Textual Transformation for Sign Language Recognition with Variational Alignment,0,ALL,0.9818731117824774
R654,TSMixer: An All-MLP Architecture for Time Series Forecasting,0,ALL,0.9848942598187311
R655,Credit Card Fraud Detection Using Enhanced Random Forest Classifier for Imbalanced Data,0,ALL,0.9909365558912386
R656,Making Batch Normalization Great in Federated Deep Learning,0,ALL,0.9818731117824774
R657,Compressed Heterogeneous Graph for Abstractive Multi-Document Summarization,0,ALL,0.9879154078549849
R658,Non-Orthogonal Multiple Access Enhanced Multi-User Semantic Communication,0,ALL,0.9818731117824774
R659,Schema Inference for Interpretable Image Classification,0,ALL,0.9939577039274925
R660,BCSSN: Bi-direction Compact Spatial Separable Network for Collision Avoidance in Autonomous Driving,0,ALL,0.9697885196374623
R661,Transformer-based Planning for Symbolic Regression,0,ALL,0.972809667673716
R662,Twin Contrastive Learning with Noisy Labels,0,ALL,0.9788519637462235
R663,TARGET: Federated Class-Continual Learning via Exemplar-Free Distillation,0,ALL,0.9788519637462235
R664,Context-Aware Selective Label Smoothing for Calibrating Sequence Recognition Model,0,ALL,0.9788519637462235
R665,Automatically Identifying Relations Between Self-Admitted Technical Debt Across Different Sources,0,ALL,0.9818731117824774
R666,xASTNN: Improved Code Representations for Industrial Practice,0,ALL,0.9697885196374623
R667,FedACK: Federated Adversarial Contrastive Knowledge Distillation for Cross-Lingual and Cross-Model Social Bot Detection,0,ALL,0.9788519637462235
R668,Parallel Vertex Diffusion for Unified Visual Grounding,0,ALL,0.9909365558912386
R669,Transformer Models for Acute Brain Dysfunction Prediction,0,ALL,0.9879154078549849
R670,AMOM: Adaptive Masking over Masking for Conditional Masked Language Model,0,ALL,0.9879154078549849
R671,Efficient Self-supervised Continual Learning with Progressive Task-correlated Layer Freezing,0,ALL,0.9879154078549849
R672,FPTN: Fast Pure Transformer Network for Traffic Flow Forecasting,0,ALL,0.9879154078549849
R673,GANN: Graph Alignment Neural Network for Semi-Supervised Learning,0,ALL,0.9788519637462235
R674,Implant Global and Local Hierarchy Information to Sequence based Code Representation Models,0,ALL,0.9879154078549849
R675,Geolocation Predicting of Tweets Using BERT-Based Models,0,ALL,0.9788519637462235
R676,Multiparticle Kalman filter for object localization in symmetric environments,0,ALL,0.9879154078549849
R677,Graph Transformer GANs for Graph-Constrained House Generation,0,ALL,0.9939577039274925
R678,FactReranker: Fact-guided Reranker for Faithful Radiology Report Summarization,0,ALL,0.9758308157099698
R679,Implicit Ray-Transformers for Multi-view Remote Sensing Image Segmentation,0,ALL,0.9758308157099698
R680,Can Fairness be Automated? Guidelines and Opportunities for Fairness-aware AutoML,0,ALL,0.9939577039274925
R681,Efficient Uncertainty Estimation with Gaussian Process for Reliable Dialog Response Retrieval,0,ALL,0.9788519637462235
R682,On the Calibration and Uncertainty with Pólya-Gamma Augmentation for Dialog Retrieval Models,0,ALL,0.9788519637462235
R683,Highly Personalized Text Embedding for Image Manipulation by Stable Diffusion,0,ALL,0.9879154078549849
R684,Automated Interactive Domain-Specific Conversational Agents that Understand Human Dialogs,0,ALL,0.9818731117824774
R685,BanglaCoNER: Towards Robust Bangla Complex Named Entity Recognition,0,ALL,0.9818731117824774
R686,Effectively Modeling Time Series with Simple Discrete State Spaces,0,ALL,0.9909365558912386
R687,Measuring Improvement of F$_1$-Scores in Detection of Self-Admitted Technical Debt,0,ALL,0.9788519637462235
